sku,part_name,manufacturer_reference,model_reference,image_path,identity_source,technical_description_status,search_alias_status,landing_page
PGE-KOR-222,PRESSURE SPRING DIN 2076-C,Korsch,XL400 BI,/assets/images/parts/korsch/pge-kor-222.webp,Verified Korsch source-catalog row and matched generated image,"Part name, model, and OEM value transcribed from source catalog; final dimensional fit requires confirmation",Format and terminology variants generated from confirmed part name,/parts/pge-kor-222/
PGE-KOR-223,RAM,Korsch,XL400 BI,/assets/images/parts/korsch/pge-kor-223.webp,Verified Korsch source-catalog row and matched generated image,"Part name, model, and OEM value transcribed from source catalog; final dimensional fit requires confirmation",Format and terminology variants generated from confirmed part name,/parts/pge-kor-223/
PGE-KOR-224,RAM END PLATE,Korsch,XL400 BI,/assets/images/parts/korsch/pge-kor-224.webp,Verified Korsch source-catalog row and matched generated image,"Part name, model, and OEM value transcribed from source catalog; final dimensional fit requires confirmation",Format and terminology variants generated from confirmed part name,/parts/pge-kor-224/
PGE-KOR-225,BEARING COLUMN,Korsch,XL400 BI,/assets/images/parts/korsch/pge-kor-225.webp,Verified Korsch source-catalog row and matched generated image,"Part name, model, and OEM value transcribed from source catalog; final dimensional fit requires confirmation",Format and terminology variants generated from confirmed part name,/parts/pge-kor-225/
PGE-KOR-226,HOUSING,Korsch,XL400 BI,/assets/images/parts/korsch/pge-kor-226.webp,Verified Korsch source-catalog row and matched generated image,"Part name, model, and OEM value transcribed from source catalog; final dimensional fit requires confirmation",Format and terminology variants generated from confirmed part name,/parts/pge-kor-226/
PGE-KOR-227,GUIDE SLEEVE,Korsch,XL400 BI,/assets/images/parts/korsch/pge-kor-227.webp,Verified Korsch source-catalog row and matched generated image,"Part name, model, and OEM value transcribed from source catalog; final dimensional fit requires confirmation",Format and terminology variants generated from confirmed part name,/parts/pge-kor-227/
PGE-KOR-228,SPRING RECEIVER,Korsch,XL400 BI,/assets/images/parts/korsch/pge-kor-228.webp,Verified Korsch source-catalog row and matched generated image,"Part name, model, and OEM value transcribed from source catalog; final dimensional fit requires confirmation",Format and terminology variants generated from confirmed part name,/parts/pge-kor-228/
PGE-KOR-229,RAM,Korsch,XL400 BI,/assets/images/parts/korsch/pge-kor-229.webp,Verified Korsch source-catalog row and matched generated image,"Part name, model, and OEM value transcribed from source catalog; final dimensional fit requires confirmation",Format and terminology variants generated from confirmed part name,/parts/pge-kor-229/
PGE-KOR-230,ROTOR REMOVAL FLANGE,Korsch,XL400 BI,/assets/images/parts/korsch/pge-kor-230.webp,Verified Korsch source-catalog row and matched generated image,"Part name, model, and OEM value transcribed from source catalog; final dimensional fit requires confirmation",Format and terminology variants generated from confirmed part name,/parts/pge-kor-230/
PGE-KOR-231,THING ANNEXED,Korsch,XL400 BI,/assets/images/parts/korsch/pge-kor-231.webp,Verified Korsch source-catalog row and matched generated image,"Part name, model, and OEM value transcribed from source catalog; final dimensional fit requires confirmation",Format and terminology variants generated from confirmed part name,/parts/pge-kor-231/
PGE-KOR-232,SLEEVE,Korsch,XL400 BI,/assets/images/parts/korsch/pge-kor-232.webp,Verified Korsch source-catalog row and matched generated image,"Part name, model, and OEM value transcribed from source catalog; final dimensional fit requires confirmation",Format and terminology variants generated from confirmed part name,/parts/pge-kor-232/
PGE-KOR-233,PLAIN WASHER D95 x D22 x 28,Korsch,XL400 BI,/assets/images/parts/korsch/pge-kor-233.webp,Verified Korsch source-catalog row and matched generated image,"Part name, model, and OEM value transcribed from source catalog; final dimensional fit requires confirmation",Format and terminology variants generated from confirmed part name,/parts/pge-kor-233/
PGE-KOR-234,UPPER CAM SUSTAINER,Korsch,XL400 BI,/assets/images/parts/korsch/pge-kor-234.webp,Verified Korsch source-catalog row and matched generated image,"Part name, model, and OEM value transcribed from source catalog; final dimensional fit requires confirmation",Format and terminology variants generated from confirmed part name,/parts/pge-kor-234/
PGE-KOR-235,ADAPTER PLATE,Korsch,XL400 BI,/assets/images/parts/korsch/pge-kor-235.webp,Verified Korsch source-catalog row and matched generated image,"Part name, model, and OEM value transcribed from source catalog; final dimensional fit requires confirmation",Format and terminology variants generated from confirmed part name,/parts/pge-kor-235/
PGE-KOR-236,ADJUSTMENT SLEEVE,Korsch,XL400 BI,/assets/images/parts/korsch/pge-kor-236.webp,Verified Korsch source-catalog row and matched generated image,"Part name, model, and OEM value transcribed from source catalog; final dimensional fit requires confirmation",Format and terminology variants generated from confirmed part name,/parts/pge-kor-236/
PGE-KOR-237,DISTANCE RING D20 x D12H7 x 2,Korsch,XL400 BI,/assets/images/parts/korsch/pge-kor-237.webp,Verified Korsch source-catalog row and matched generated image,"Part name, model, and OEM value transcribed from source catalog; final dimensional fit requires confirmation",Format and terminology variants generated from confirmed part name,/parts/pge-kor-237/
PGE-KOR-238,PLAIN WASHER D130 x D22 x 20,Korsch,XL400 BI,/assets/images/parts/korsch/pge-kor-238.webp,Verified Korsch source-catalog row and matched generated image,"Part name, model, and OEM value transcribed from source catalog; final dimensional fit requires confirmation",Format and terminology variants generated from confirmed part name,/parts/pge-kor-238/
PGE-KOR-239,SPRING RAM,Korsch,XL400 BI,/assets/images/parts/korsch/pge-kor-239.webp,Verified Korsch source-catalog row and matched generated image,"Part name, model, and OEM value transcribed from source catalog; final dimensional fit requires confirmation",Format and terminology variants generated from confirmed part name,/parts/pge-kor-239/
PGE-KOR-240,DISTANCE SLEEVE,Korsch,XL400 BI,/assets/images/parts/korsch/pge-kor-240.webp,Verified Korsch source-catalog row and matched generated image,"Part name, model, and OEM value transcribed from source catalog; final dimensional fit requires confirmation",Format and terminology variants generated from confirmed part name,/parts/pge-kor-240/
PGE-KOR-241,SUPPORT RING,Korsch,XL400 BI,/assets/images/parts/korsch/pge-kor-241.webp,Verified Korsch source-catalog row and matched generated image,"Part name, model, and OEM value transcribed from source catalog; final dimensional fit requires confirmation",Format and terminology variants generated from confirmed part name,/parts/pge-kor-241/
PGE-KOR-242,COVER,Korsch,XL400 BI,/assets/images/parts/korsch/pge-kor-242.webp,Verified Korsch source-catalog row and matched generated image,"Part name, model, and OEM value transcribed from source catalog; final dimensional fit requires confirmation",Format and terminology variants generated from confirmed part name,/parts/pge-kor-242/
PGE-KOR-243,COUNTERSUNK SCREW M4 x 18 DIN 7991 A2,Korsch,XL400 BI,/assets/images/parts/korsch/pge-kor-243.webp,Verified Korsch source-catalog row and matched generated image,"Part name, model, and OEM value transcribed from source catalog; final dimensional fit requires confirmation",Format and terminology variants generated from confirmed part name,/parts/pge-kor-243/
PGE-KOR-244,HEXAGON HEAD SCREW M10 x 45 ISO 4017-A2-70,Korsch,XL400 BI,/assets/images/parts/korsch/pge-kor-244.webp,Verified Korsch source-catalog row and matched generated image,"Part name, model, and OEM value transcribed from source catalog; final dimensional fit requires confirmation",Format and terminology variants generated from confirmed part name,/parts/pge-kor-244/
PGE-KOR-245,LOW HEAD MACHINE SCREW M8 x 20 DIN 6912 A2,Korsch,XL400 BI,/assets/images/parts/korsch/pge-kor-245.webp,Verified Korsch source-catalog row and matched generated image,"Part name, model, and OEM value transcribed from source catalog; final dimensional fit requires confirmation",Format and terminology variants generated from confirmed part name,/parts/pge-kor-245/
PGE-KOR-246,PLAIN WASHER 10 ISO 7089-200HV-A2,Korsch,XL400 BI,/assets/images/parts/korsch/pge-kor-246.webp,Verified Korsch source-catalog row and matched generated image,"Part name, model, and OEM value transcribed from source catalog; final dimensional fit requires confirmation",Format and terminology variants generated from confirmed part name,/parts/pge-kor-246/
PGE-KOR-247,SET SCREW M6 x 6 DIN 913 A2,Korsch,XL400 BI,/assets/images/parts/korsch/pge-kor-247.webp,Verified Korsch source-catalog row and matched generated image,"Part name, model, and OEM value transcribed from source catalog; final dimensional fit requires confirmation",Format and terminology variants generated from confirmed part name,/parts/pge-kor-247/
PGE-KOR-248,SHCS-M12 x 130,Korsch,XL400 BI,/assets/images/parts/korsch/pge-kor-248.webp,Verified Korsch source-catalog row and matched generated image,"Part name, model, and OEM value transcribed from source catalog; final dimensional fit requires confirmation",Format and terminology variants generated from confirmed part name,/parts/pge-kor-248/
PGE-KOR-249,CYLINDRICAL ROLLER BEARING,Korsch,XL400 BI,/assets/images/parts/korsch/pge-kor-249.webp,Verified Korsch source-catalog row and matched generated image,"Part name, model, and OEM value transcribed from source catalog; final dimensional fit requires confirmation",Format and terminology variants generated from confirmed part name,/parts/pge-kor-249/
PGE-KOR-250,THRUST ROLLER BEARING,Korsch,XL400 BI,/assets/images/parts/korsch/pge-kor-250.webp,Verified Korsch source-catalog row and matched generated image,"Part name, model, and OEM value transcribed from source catalog; final dimensional fit requires confirmation",Format and terminology variants generated from confirmed part name,/parts/pge-kor-250/
PGE-KOR-251,TAPERED ROLLER BEARING,Korsch,XL400 BI,/assets/images/parts/korsch/pge-kor-251.webp,Verified Korsch source-catalog row and matched generated image,"Part name, model, and OEM value transcribed from source catalog; final dimensional fit requires confirmation",Format and terminology variants generated from confirmed part name,/parts/pge-kor-251/
PGE-KOR-252,MACHINE SCREW M10 x 20 ISO 4762 - A2-70,Korsch,XL400 BI,/assets/images/parts/korsch/pge-kor-252.webp,Verified Korsch source-catalog row and matched generated image,"Part name, model, and OEM value transcribed from source catalog; final dimensional fit requires confirmation",Format and terminology variants generated from confirmed part name,/parts/pge-kor-252/
PGE-KOR-253,MACHINE SCREW M10 x 25 ISO 4762-A2-70,Korsch,XL400 BI,/assets/images/parts/korsch/pge-kor-253.webp,Verified Korsch source-catalog row and matched generated image,"Part name, model, and OEM value transcribed from source catalog; final dimensional fit requires confirmation",Format and terminology variants generated from confirmed part name,/parts/pge-kor-253/
PGE-KOR-254,MACHINE SCREW M10 x 35MM ISO 4762-8.8 AOU,Korsch,XL400 BI,/assets/images/parts/korsch/pge-kor-254.webp,Verified Korsch source-catalog row and matched generated image,"Part name, model, and OEM value transcribed from source catalog; final dimensional fit requires confirmation",Format and terminology variants generated from confirmed part name,/parts/pge-kor-254/
